"page","short-url","maxPages","items","year","coo_id","coo_name","coo","coo_iso","coa_id","coa_name","coa","coa_iso","refugees","asylum_seekers","returned_refugees","idps","returned_idps","stateless","ooc","oip","hst"
1,"Z7kVR3",1,1,1989,178,"Suriname","SUR","SUR",59,"French Guiana","FGU","GUF",6601,"0","0","0","0","0","0","-","0"
1,"Z7kVR3",1,2,1990,178,"Suriname","SUR","SUR",59,"French Guiana","FGU","GUF",6601,"0","0","0","0","0","0","-","0"
1,"Z7kVR3",1,3,1991,178,"Suriname","SUR","SUR",59,"French Guiana","FGU","GUF",5902,"0",630,"0","0","0","0","-","0"
1,"Z7kVR3",1,4,1992,178,"Suriname","SUR","SUR",59,"French Guiana","FGU","GUF",1667,"0",4580,"0","0","0","0","-","0"
1,"Z7kVR3",1,5,1993,178,"Suriname","SUR","SUR",59,"French Guiana","FGU","GUF",11,"0","0","0","0","0","0","-","0"
1,"Z7kVR3",1,6,1994,178,"Suriname","SUR","SUR",59,"French Guiana","FGU","GUF",11,"0","0","0","0","0","0","-","0"
