"page","short-url","maxPages","items","year","coo_id","coo_name","coo","coo_iso","coa_id","coa_name","coa","coa_iso","refugees","asylum_seekers","returned_refugees","idps","returned_idps","stateless","ooc","oip","hst"
1,"BC5SsQ",1,1,1995,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",5,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,2,1996,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",5,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,3,1997,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",5,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,4,1998,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",5,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,5,1999,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",142,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,6,2000,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",181,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,7,2001,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",434,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,8,2002,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",562,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,9,2003,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",618,11,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,10,2004,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",1142,6,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,11,2005,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",1261,5,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,12,2006,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",961,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,13,2007,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",162,5,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,14,2008,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",167,5,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,15,2009,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",169,5,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,16,2010,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",172,12,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,17,2011,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",44,15,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,18,2012,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",29,16,"0","0","0","0","0","-","0"
1,"BC5SsQ",1,19,2013,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",32,"0","0","0","0","0","0","-","0"
1,"BC5SsQ",1,20,2014,2,"Afghanistan","AFG","AFG",145,"New Zealand","NZL","NZL",36,"0","0","0","0","0","0","-","0"
